X,Y,FID,objectid,type,feature_gp,feature_id,asset_id,site_code,site_name,plot_no,location,prim_meas,unit,xy_accurac,sym_code,sym_rot,modified,sculpture,artist,installed,photo_link,label,GlobalID
174.7799102,-41.28861805,212,0, , , ,20018740, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront on Rowing Club Public Space Writers Walk Patricia Grace,0, , ,0,0,, , , , , ,{B4E117DE-6E28-4308-BD01-A6001A9D846D}
174.7795784,-41.2878123,213,0, , , ,20018745, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Whairepo Lagoon Bridge Writers Walk Michael King,0, , ,0,0,, , , , , ,{910F5450-4057-4DAD-AEA2-9B67E9244E36}
174.7787131,-41.28883948,214,0, , , ,20018743, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Whairepo Lagoon Writers Walk Vincent O'Sullivan,0, , ,0,0,, , , , , ,{F003B410-A2F4-4965-B5F2-0FD9AB9A5D28}
174.7795031,-41.28822391,215,0, , , ,20018741, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront located on Treasure Island Writers Walk Maurice Gee,0, , ,0,0,, , , , , ,{D358A9F0-908C-4E5E-97AD-4673C77CD422}
174.779392,-41.28727528,216,0, , , ,20018747, ,Frank Kitts Park Precinct,0,Wellington Waterfront Frank Kitts Park at Wharf edge Writers Walk Dennis Glover,0, , ,0,0,, , , , , ,{96AEB413-BF57-4D76-9B96-B7503BBD94F5}
174.7794325,-41.28798606,217,0, , , ,20018734, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Frank Kitts Park /Taranaki Precinct - Writers Walk Louis Johnson near Albatross,0, , ,0,0,, , , , , ,{96ECBF4B-B91A-42AE-8573-B5634CF455B8}
174.7790837,-41.28394512,218,0, , , ,20018749, ,Queens Wharf Precinct,0,Wellington Waterfront Queens Wharf near Dockside Restaurant Writers Walk Eileen Duggan,0, , ,0,0,, , , , , ,{B25A6058-DD7C-45E3-878C-99DE44345DAF}
174.7799774,-41.28960932,219,0, , , ,20395497, ,Queens Wharf Precinct,0,"Wellington Waterfront on post in Timber Forest at Odlins Plaza, Writers Walk Jack Lasenby.",0, , ,0,0,, , , , , ,{265BAA11-32BF-4BB8-B5D0-7CEC76FE36E5}
174.7843041,-41.29050679,220,0, , , ,20018750, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Te Papa Promenade Writers Walk Marilyn Duckworth,0, , ,0,0,, , , , , ,{9BD21F3E-B21B-4305-8CC6-3D6693A79040}
174.7830678,-41.28935521,221,0, , , ,20018735, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Taranaki Street Wharf edge Writers Walk Katherine Mansfield,0, , ,0,0,, , , , , ,{E9F869E6-DA35-4722-A8BB-47AC183349F2}
174.7808074,-41.2901595,222,0, , , ,20018738, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Taranaki Street Wharf by Circa Theatre Writers Walk Bruce Mason,0, , ,0,0,, , , , , ,{1D51F8D0-FE66-4F45-AB0D-324CBECAE645}
174.780574,-41.28965065,223,0, , , ,20018739, ,Taranaki Street Wharf Precinct,0,Wellington Waterfront Taranaki Street Wharf by Circa Theatre Writers Walk Bruce Mason,0, , ,0,0,, , , , , ,{A8F2484C-69CF-4672-ABF9-B6ACC2C12724}
174.7786575,-41.28876935,224,0, , , ,20018744, ,Civic Centre Complex,0,"City to Sea bridge from Civic Centre , at Waterfront end. Writers Walk Lauris Edmond.",0, , ,0,0,, , , , , ,{867126C8-CB49-4A96-92A6-0D8F90C0E532}
174.7792047,-41.28277498,225,0, , , ,20018727, ,Kumutoto Precinct,0,Wellington Waterfront Kumutoto Nga Kina Sculpture,0, , ,0,0,, , , , , ,{D0FC7FD0-E560-4CB5-A8CB-D33C6227FC8A}
174.7815295,-41.3221348,226,0, , , ,20007106, ,Newtown Park and Play Area,0,A large rock with a metal plaque on the road to the skating rink (right handside as you go towards rink on path). Rotary Club.,0, , ,0,0,, , , , , ,{C6AE121D-21F8-4B25-BF6A-157F1A044D3D}
174.7825501,-41.3197297,228,0, , , ,20007149, ,Newtown Park and Play Area,0,Plaque attached to the pavilion below the grandstand. CA Dickie,0, , ,0,0,, , , , , ,{08C0EBDA-A281-42FB-B461-70690A8CD2A6}
174.8028057,-41.30418102,229,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{42BD3B80-16E9-4856-801D-19E2AC638A17}
174.8028166,-41.30420232,230,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{25426003-3730-4A63-BBBF-391834FE14BA}
174.8028283,-41.30422016,231,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{206378B6-5FF8-4FD2-874D-92D1F35C3E81}
174.80284,-41.30424039,232,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{EBA606B2-5AB0-4CB9-ADB0-5AAAB16A7254}
174.8027895,-41.3042595,233,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{40B3D748-DF43-4F94-879D-F35DE9FAE877}
174.8027778,-41.30423957,234,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{BE6F1931-4926-4347-943D-CCD44D053367}
174.8027658,-41.30421957,235,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{0D7D3463-155A-4F6A-AD6E-9EAC904F011B}
174.8027508,-41.30419711,236,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{9187B101-3BA6-4D07-86B2-C2E11D07879F}
174.8027416,-41.30418157,237,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{443CF21C-8872-4185-A0D9-A5BFCE995D92}
174.8027956,-41.30416211,238,0,P-Sculpture, , ,20015684, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped area  -  Railway sleeper poles 3m high in a line 5 on each side of the boardwalk,0, , ,0,0,, , , , , ,{F055579D-0CB6-436F-AA97-6FD09FD24EFD}
174.802774,-41.30425214,239,0, , , ,20015686, ,Wellington\Hataitai\Evans Bay Pde,0,Patent Slip Landscaped Area  -  Concrete plinth  beside the sleeper poles and boardwalk. (has nothing on it),0, , ,0,0,, , , , , ,{D02F2802-BFCF-4EB5-BAC6-10C9CC2D9365}
174.8091725,-41.31691418,240,0,P-Sculpture,PSCU,20015421,1300036,R0351,Cobham Dr (Transit),7000262,"""Pacific Grass"" (2000). Sculpture in the middle of the eastern roundabout. Glows red at night time. Sculpture by Kon Dimopoulous/Neil Galbreath.  Consists of bakelite rods.  Origin/Provenance: Wellington Sculpture Trust, sponsored by Meridian Energy.",1,No.,c,0,0,1899-12-30T00:00:00.000Z,Pacific Grass,Kon Dimopoulous,2000, , ,{EF491BC8-CEF6-4FFF-B4CB-F298943B43FD}
